date,connection,population,actual_limit,factor,consumption,sarima_prediction,arima_prediction
2018-08-19,4422,21221,2864835,1.2102221348257522,3467086,3442816.573362413,3425444.071020663
2018-08-20,4425,21235,2866725,1.1677121356639624,3347509,3439405.3482862245,3450792.9329725527
2018-08-21,4425,21235,2866725,1.192329108247229,3418079,3425452.584078669,3402088.515210946
2018-08-22,4425,21235,2866725,1.188614548910335,3407431,3412743.365835988,3417875.8188249324
2018-08-23,4426,21240,2867400,1.1783403236331815,3378773,3421939.9038336403,3416639.5058635664
2018-08-24,4427,21245,2868075,1.2044429469480096,3454432,3399715.8722624755,3399446.155608449
2018-08-25,4427,21245,2868075,1.217470642035606,3491797,3425006.2427580105,3424947.891191701
2018-08-26,4428,21249,2868615,1.2090030869524575,3468164,3430632.6718899966,3448370.142828167
2018-08-27,4428,21249,2868615,1.1961021321060088,3431156,3448837.763608814,3453047.8813444204
2018-08-28,4428,21249,2868615,1.15313427754257,3307898,3435961.2236927017,3441960.6370513295
2018-08-29,4428,21249,2868615,1.2371947713366978,3549035,3411089.440389342,3382328.5390422074
2018-08-30,4428,21249,2868615,1.2216336071734484,3504396,3439290.4244568287,3470387.6126742275
2018-08-31,4429,21254,2869290,1.1101792720871897,3185426,3463320.872089403,3470269.0645230333
2018-09-01,4430,21259,2869965,1.1127615116078688,3193586,3382965.39314535,3342142.862545124
2018-09-02,4430,21259,2869965,1.0835578201906455,3109773,3341444.139715541,3298440.800785821
2018-09-03,4431,21264,2870640,1.051763314055564,3019233,3270073.063674876,3230068.946151852
2018-09-04,4433,21273,2871855,1.059358997778445,3042325,3213816.558758738,3152266.4512320375
2018-09-05,4433,21273,2871855,1.114000946419764,3199249,3157921.238504027,3123156.888261881
2018-09-06,4433,21273,2871855,1.0545605915192855,3028545,3178648.250441639,3169551.4844922284
2018-09-07,4433,21273,2871855,1.040895658051128,2989301,3127204.353805834,3104678.2311090915
2018-09-08,4434,21278,2872530,1.0839336979840712,3113632,3099538.1655199346,3063601.78440691
2018-09-09,4435,21283,2873205,1.1007112173857148,3162568,3095762.5255524446,3097788.497564174
2018-09-10,4435,21283,2873205,1.0712997041577683,3078063,3121013.9821015913,3121558.5678008865
2018-09-11,4436,21288,2873880,1.037779426302121,2982453,3100601.672253131,3094985.5922436584
2018-09-12,4437,21293,2874555,1.1108382146757323,3193165,3079672.2676328938,3055245.167796178
2018-09-13,4438,21297,2875095,1.0858529710065212,3121930,3102430.5600165147,3123920.599239105
2018-09-14,4439,21302,2875770,1.0709811759802268,3079895,3115935.087678182,3114896.138732751
2018-09-15,4439,21302,2875770,1.0611557888979224,3051639,3098200.1601134464,3099775.594663151
2018-09-16,4440,21307,2876445,1.0634361392337637,3058915,3094753.706380686,3082402.94405678
2018-09-17,4442,21317,2877795,1.0973657446282346,3157993,3074914.823890706,3074062.4186313814
2018-09-18,4442,21317,2877795,1.0464778694192491,3011548,3106697.0062595517,3115663.3561913283
2018-09-19,4443,21321,2878335,1.0629461017321948,3059514,3071378.8303998117,3062320.1881313366
2018-09-20,4443,21321,2878335,1.03819949398748,2988285,3075350.2727435813,3067344.4328413336
2018-09-21,4443,21321,2878335,1.123308395330661,3233257,3044825.9534906493,3032141.9029587717
2018-09-22,4444,21326,2879010,1.065417625534842,3067347,3103263.771402657,3130794.2087052455
2018-09-23,4445,21331,2879685,1.0862005351420985,3127915,3084349.913363908,3090080.7390641035
2018-09-24,4445,21331,2879685,1.1087708162720986,3192910,3106321.785903465,3101051.7639312455
2018-09-25,4445,21331,2879685,1.05578017312718,3040314,3120271.9224493452,3141505.5948242554
2018-09-26,4446,21336,2880360,1.108506307624177,3192897,3109840.8009749856,3088291.616660746
2018-09-27,4446,21336,2880360,1.0506834877640658,3026346,3122227.5706246654,3140861.7176867486
2018-09-28,4446,21336,2880360,1.0741003901933524,3093795,3106508.3189910343,3081701.343040178
2018-09-29,4446,21336,2880360,1.0888547171899376,3136293,3091875.7935654363,3095428.106355552
2018-09-30,4447,21341,2881035,1.0385863856047308,2992203,3114411.2203912158,3114526.6613065572
2018-10-01,4447,21341,2881035,1.119237747405968,3224563,3071639.7265643287,3057026.6176989335
2018-10-02,4447,21341,2881035,1.0942260770887948,3152503,3120262.9933872563,3142624.369790785
2018-10-03,4447,21341,2881035,1.1225751055152886,3234178,3118897.9472171892,3132130.7229692447
2018-10-04,4448,21345,2881575,1.087023228013585,3132338,3159587.9322803933,3174928.1800560458
2018-10-05,4448,21345,2881575,1.0707105321587094,3085332,3142467.809177805,3144441.1956855166
2018-10-06,4448,21345,2881575,1.0967152086519278,3160267,3137073.3110936354,3125946.1073928527
2018-10-07,4448,21345,2881575,1.1028535986414885,3177955,3135589.6660082624,3146759.1073295367
2018-10-08,4449,21350,2882250,1.0921954273370784,3147980,3156339.4772423347,3156606.565175446
2018-10-09,4449,21350,2882250,1.102687077959945,3178219,3145053.423914543,3153098.4988882816
2018-10-10,4449,21350,2882250,1.1136522153670725,3209824,3164312.885379398,3164229.650000521
2018-10-11,4451,21360,2883600,1.0737003485188144,3096122,3163281.7610018807,3181622.405663876
2018-10-12,4451,21360,2883600,1.0424958698493048,3006141,3158499.198171739,3141429.240757171
2018-10-13,4452,21365,2884275,1.076099522278946,3103766,3105340.1438238844,3084478.6095397766
2018-10-14,4452,21365,2884275,1.0848342679222005,3128960,3114215.232240996,3104543.09331472
2018-10-15,4452,21365,2884275,1.1071163047519608,3193227,3107499.7760165874,3116193.849513812
2018-10-16,4452,21365,2884275,1.0431955082950075,3008862,3140919.7581069097,3149672.5252626897
2018-10-17,4454,21374,2885490,1.0696493380005838,3086462,3096206.5349997208,3083782.0504990187
2018-10-18,4454,21374,2885490,1.0446528443121836,3014335,3103436.193784264,3090268.391588994
2018-10-19,4455,21379,2886165,1.119703461525099,3231648,3070863.3079298562,3057355.625883521
2018-10-20,4455,21379,2886165,1.046195874634824,3019493,3124957.732097406,3142676.9485275047
2018-10-21,4456,21384,2886840,1.107539335361592,3197288,3085142.9089942006,3072148.390015628
2018-10-22,4457,21389,2887515,1.0723253781378983,3096355,3128332.0274406895,3135287.1915895627
2018-10-23,4457,21389,2887515,1.054633089984541,3045268,3103869.5354168722,3111391.358769736
2018-10-24,4459,21398,2888730,1.0747469957427416,3104653,3105874.7570003974,3084190.061937856
2018-10-25,4459,21398,2888730,1.0936297388273692,3159201,3088353.814643952,3099984.283595951
2018-10-26,4462,21413,2890755,1.0608628625088543,3066694,3119892.85483127,3125241.1642152616
2018-10-27,4463,21417,2891295,1.102119397233866,3186552,3091129.378306214,3092912.7833406087
2018-10-28,4464,21422,2891970,1.114295053286889,3222507,3132236.338551644,3140184.7768196263
2018-10-29,4467,21437,2893995,1.1206159010213843,3243056,3142195.971508825,3166183.8602607404
2018-10-30,4468,21441,2894535,1.078423163666472,3121533,3182361.3589455592,3197429.503621745
2018-10-31,4468,21441,2894535,1.074645713675827,3110599,3152757.090837211,3153616.351491175
2018-11-01,4468,21441,2894535,1.0642205819706394,3080423,3157082.731527523,3141568.8590786546
2018-11-02,4469,21446,2895210,1.0384912899069536,3006650,3121916.286760342,3118114.551356453
2018-11-03,4469,21446,2895210,1.0715416865423573,3102338,3106362.3913020743,3076189.644750654
2018-11-04,4469,21446,2895210,1.040347367736298,3012024,3089770.1685267794,3096700.5407154043
2018-11-05,4469,21446,2895210,1.0456798669575145,3027462,3085542.4897286613,3057517.3202629182
2018-11-06,4470,21451,2895885,1.0764600991208535,3117304,3053400.1851308276,3049362.9941052995
2018-11-07,4470,21451,2895885,1.111986247805491,3220184,3083322.876939519,3084335.744301275
2018-11-08,4471,21456,2896560,1.0623686915718609,3077214,3104923.8879198437,3138646.779724536
2018-11-09,4472,21461,2897235,1.1121908537769445,3222278,3111456.674191165,3097785.939050605
2018-11-10,4473,21465,2897775,1.0457083734874415,3030227,3129114.427751212,3158308.1644638325
2018-11-11,4474,21470,2898450,1.1086494770360829,3213365,3114080.256610294,3090193.26109736
2018-11-12,4475,21475,2899125,1.060781747672011,3075338,3130999.7876658808,3155975.6067803693
2018-11-13,4475,21475,2899125,1.0945212075854232,3173153,3126869.3192566433,3110679.871539184
2018-11-14,4475,21475,2899125,1.0530455548606716,3052910,3130269.8569476595,3145224.6709367787
2018-11-15,4475,21475,2899125,1.1112864659670811,3221758,3118275.469208687,3097298.9700688557
2018-11-16,4476,21480,2899800,1.1129223006288878,3227252,3136905.5038395324,3161308.894985139
2018-11-17,4476,21480,2899800,1.0571388741446377,3065491,3170923.1498366096,3181890.5045619565
2018-11-18,4477,21485,2900475,1.0848270727817269,3146513,3131348.120351341,3123564.032161779
2018-11-19,4478,21489,2901015,1.0985881709419305,3187020,3142713.0520767393,3139512.456450169
2018-11-20,4479,21494,2901690,1.084443335584463,3146718,3145634.895536812,3162643.318488332
2018-11-21,4479,21494,2901690,1.0757235211053393,3121416,3154289.1316327387,3150823.9376422362
2018-11-22,4480,21499,2902365,1.114359987172053,3234279,3138964.3480938207,3139870.680578722
2018-11-23,4481,21504,2903040,1.0627149709927497,3085104,3171306.3937865924,3182649.0264286776
2018-11-24,4481,21504,2903040,1.0345847890122997,3003441,3141470.9657969344,3132614.4122371385
2018-11-25,4481,21504,2903040,1.0538168401371293,3059272,3114079.963131334,3081544.53227345
2018-11-26,4482,21509,2903715,1.1092679174246576,3220997,3091935.026264147,3083853.480963898
2018-11-27,4482,21509,2903715,1.1207138076208434,3254233,3133701.597135382,3147463.120293396
2018-11-28,4483,21513,2904255,1.0809466688175955,3139344,3155886.480863666,3182390.4847101616
2018-11-29,4483,21513,2904255,1.100793823228033,3196985,3163467.0785613554,3155202.3217630624
2018-11-30,4483,21513,2904255,1.0972096388298986,3186576,3160087.5422586044,3174554.845744584
2018-12-01,4485,21523,2905605,1.1057993362065397,3213016,3173966.087333419,3178141.542153107
2018-12-02,4485,21523,2905605,1.0799504094897403,3137909,3176251.6419115523,3190709.596454778
2018-12-03,4486,21528,2906280,1.1154859707836728,3241914,3174074.940409216,3165312.845792655
2018-12-04,4488,21537,2907495,1.038514756005863,3019476,3185481.9768518903,3200308.753204243
2018-12-05,4488,21537,2907495,1.115461350744555,3243198,3147798.112376058,3118061.391663163
2018-12-06,4489,21542,2908170,1.0502043938858403,3054172,3169680.805404953,3188233.5453393147
2018-12-07,4489,21542,2908170,1.0947747588474912,3183791,3143644.476840703,3120539.9385454142
2018-12-08,4489,21542,2908170,1.0590220662296894,3079816,3150221.3248142665,3155257.1245574607
2018-12-09,4490,21547,2908845,1.1136171793595235,3239339,3133726.640158358,3118047.718013573
2018-12-10,4490,21547,2908845,1.1081649315666318,3223480,3158774.7069694516,3180266.8287705146
2018-12-11,4490,21547,2908845,1.0924780890330956,3177849,3181166.308704513,3187881.613788137
2018-12-12,4490,21547,2908845,1.097602356161412,3192755,3174039.1535009374,3179610.216593307
2018-12-13,4491,21552,2909520,1.122273372791229,3265276,3180394.3181286096,3184102.4548909594
2018-12-14,4491,21552,2909520,1.0867427007873314,3161899,3200660.1380946133,3221159.7144622155
2018-12-15,4492,21557,2910195,1.0603002377341209,3085680,3192213.8452339675,3185849.2620041925
2018-12-16,4492,21557,2910195,1.0366596603126756,3016881,3163909.727496153,3150846.970966046
2018-12-17,4493,21561,2910735,1.0723437021342923,3121308,3125419.9750953508,3094348.0641986826
2018-12-18,4494,21566,2911410,1.078240898905419,3139201,3125800.675630266,3120651.8920879946
2018-12-19,4494,21566,2911410,1.1120251327790724,3237561,3129955.1145999753,3126626.325393146
2018-12-20,4495,21571,2912085,1.0371330764068638,3020219,3157686.7948893323,3177923.9885394997
2018-12-21,4496,21576,2912760,1.0857357562279233,3162487,3119762.930794165,3096558.1333317505
2018-12-22,4497,21581,2913435,1.0407295781193715,3032097,3131200.9419409554,3135219.8007989745
2018-12-23,4499,21590,2914650,1.0557025288061683,3077003,3107136.90207646,3088445.097481214
2018-12-24,4499,21590,2914650,1.1120488526259178,3241233,3096583.4148864574,3090263.835448921
2018-12-25,4499,21590,2914650,1.058320259984239,3084633,3132500.407560809,3159046.527628004
2018-12-26,4499,21590,2914650,1.117236914368031,3256354,3120853.7300521135,3114106.194698593
2018-12-27,4500,21595,2915325,1.1096925344501092,3235114,3157482.9682552395,3184235.097068587
2018-12-28,4500,21595,2915325,1.0901245685518397,3178067,3179348.9606614495,3192793.1520483294
2018-12-29,4500,21595,2915325,1.0753579388235253,3135017,3177803.9637706922,3183368.5141243874
2018-12-30,4501,21600,2916000,1.075239366859937,3135397,3168459.030881249,3160430.3698918293
2018-12-31,4502,21605,2916675,1.1134454275125485,3247558,3159207.869042569,3153176.118468299
2019-01-01,4502,21605,2916675,1.1605168943271904,3384850,3183727.399708477,3198050.380270627
2019-01-02,4502,21605,2916675,1.1278108557072284,3289457,3234847.8441784447,3272925.661111569
2019-01-03,4503,21609,2917215,1.1977728114108022,3494160,3248953.1471491596,3267448.8950393647
2019-01-04,4503,21609,2917215,1.115652571794393,3254598,3318142.5597658595,3361422.844162425
2019-01-05,4504,21614,2917890,1.1729569961861526,3422559,3294215.800457128,3293385.375114359
2019-01-06,4504,21614,2917890,1.1453814996192049,3342097,3331259.6599815935,3358884.4734200197
2019-01-07,4504,21614,2917890,1.136603196579308,3316483,3329810.9445985225,3339204.93710276
2019-01-08,4506,21624,2919240,1.18669997290463,3464262,3330769.0713525577,3327275.092760482
2019-01-09,4506,21624,2919240,1.1885621352813294,3469698,3364752.9582887497,3392799.8165009124
2019-01-10,4507,21629,2919915,1.2024210035705236,3510967,3394346.2096095355,3414492.025736276
2019-01-11,4508,21633,2920455,1.1781342635571668,3440688,3424507.0354492352,3450729.2769113746
2019-01-12,4509,21638,2921130,1.1889830750476853,3473174,3429919.3296239306,3435692.3677430726
2019-01-13,4509,21638,2921130,1.1840291449561582,3458703,3439325.956277084,3449270.219744383
2019-01-14,4511,21648,2922480,1.1625024825352015,3397390,3445105.5874995543,3452110.763413971
2019-01-15,4512,21653,2923155,1.2028896334887038,3516232,3429104.362913322,3420949.635244407
2019-01-16,4512,21653,2923155,1.122070455270751,3279985,3459095.908709008,3472956.22140319
2019-01-17,4512,21653,2923155,1.1456737799324226,3348982,3402577.6180441803,3379245.9185188445
2019-01-18,4512,21653,2923155,1.1377997046401052,3325964,3392908.780882021,3379941.7943812865
2019-01-19,4513,21657,2923695,1.1275385981773347,3296578,3370340.450641538,3363006.9524399284
2019-01-20,4514,21662,2924370,1.197450230652657,3501787,3354852.759778345,3337784.248124833
2019-01-21,4514,21662,2924370,1.132560800899758,3312026,3391802.240906679,3414062.105357407
2019-01-22,4515,21667,2925045,1.1478657256987934,3357558,3372174.7050057366,3356921.507323992
2019-01-23,4515,21667,2925045,1.1559683460535206,3381259,3368360.1195751205,3363718.7815566184
2019-01-24,4515,21667,2925045,1.1720259518836298,3428228,3372424.2998798694,3373059.146368736
2019-01-25,4515,21667,2925045,1.1184978544466264,3271656,3385394.2373453476,3398240.7659145147
2019-01-26,4516,21672,2925720,1.1871514671813466,3473272,3355896.72738116,3337199.068296173
2019-01-27,4516,21672,2925720,1.1246157042504918,3290310,3384269.101833111,3409423.023393478
2019-01-28,4517,21677,2926395,1.1391546284605814,3333616,3364991.5527035114,3346563.4398801834
2019-01-29,4518,21681,2926935,1.1232795391087826,3287766,3351219.4624410495,3348982.0635132184
2019-01-30,4520,21691,2928285,1.143080518988091,3347265,3334561.81058625,3324961.668756791
2019-01-31,4522,21701,2929635,1.167167455518352,3419374,3338200.0173734226,3338855.187070828
2019-02-01,4522,21701,2929635,1.1416552815142789,3344633,3357673.789363731,3370934.6662224913
2019-02-02,4522,21701,2929635,1.1939066021827964,3497710,3357342.0520202974,3357301.5081275892
2019-02-03,4524,21710,2930850,1.168862539898962,3425760,3393106.6226266036,3419532.744803908
2019-02-04,4524,21710,2930850,1.1284424496881007,3307295,3403254.443795401,3410643.765540831
2019-02-05,4524,21710,2930850,1.1361101294700202,3329768,3376560.340088497,3361556.5794303576
2019-02-06,4525,21715,2931525,1.1576983319861105,3393821,3365250.187222471,3356462.267784888
2019-02-07,4526,21720,2932200,1.132729729228843,3321390,3370787.5570379845,3373929.209077126
2019-02-08,4526,21720,2932200,1.1890508371361768,3486534,3356674.43418722,3349218.3697531447
2019-02-09,4527,21725,2932875,1.1543070138407237,3385438,3396891.027109984,3413569.4374784552
2019-02-10,4528,21729,2933415,1.1807228173452065,3463550,3387195.263309988,3391335.506533372
2019-02-11,4529,21734,2934090,1.1861905242255726,3480389,3409604.736630225,3422508.9799281517
2019-02-12,4530,21739,2934765,1.1964235365905325,3511221,3425448.0355399246,3442176.129891763
2019-02-13,4530,21739,2934765,1.1221755512223286,3293321,3449462.839061418,3470157.3980416437
2019-02-14,4531,21744,2935440,1.2032927986133155,3532193,3407132.489709187,3379676.7057756875
2019-02-15,4531,21744,2935440,1.1885725886595837,3488983,3442778.954098686,3462441.3678906187
2019-02-16,4531,21744,2935440,1.2040577922050844,3534439,3453568.609767191,3465843.9450198477
2019-02-17,4535,21763,2938005,1.1167645133643005,3281059,3477473.6516160397,3493065.6806921833
2019-02-18,4536,21768,2938680,1.1496738035868228,3378523,3421398.6432878366,3391562.973091765
2019-02-19,4536,21768,2938680,1.1257096124425328,3308100,3413876.7821192835,3405368.3129107542
2019-02-20,4536,21768,2938680,1.1517524888153257,3384632,3378481.0715895975,3362504.0811029603
2019-02-21,4537,21773,2939355,1.1249697607192166,3306685,3391345.545615283,3382476.485261308
2019-02-22,4537,21773,2939355,1.1345043962453971,3334711,3357220.660574455,3346582.5435998198
2019-02-23,4537,21773,2939355,1.1784795982131262,3463969,3357985.313708993,3348273.786015819
2019-02-24,4538,21777,2939895,1.1253502536078974,3308411,3378678.635044238,3400932.9366647373
2019-02-25,4539,21782,2940570,1.1668565718932458,3431223,3366425.634111367,3352004.6106448
2019-02-26,4539,21782,2940570,1.1781794248079085,3464519,3378456.6913034557,3393897.318450897
2019-02-27,4540,21787,2941245,1.1610493226498786,3414930,3405533.269939905,3418862.7117601023
2019-02-28,4540,21787,2941245,1.1955040859069936,3516270,3405143.8123346134,3408297.0844881968
2019-03-01,4542,21797,2942595,1.174583046297711,3456322,3439818.207011764,3458888.8294201177
2019-03-02,4542,21797,2942595,1.1299715923759166,3325048,3438684.286025017,3448584.5707264985
2019-03-03,4542,21797,2942595,1.164766246125808,3427435,3412921.4555961997,3391567.0513920523
2019-03-04,4544,21806,2943810,1.1629374017917915,3423466,3409911.244590396,3418593.3582693213
2019-03-05,4545,21811,2944485,1.1971883227698554,3525103,3423456.4844611567,3419159.878557901
2019-03-06,4546,21816,2945160,1.1956373461541543,3521343,3440820.721949038,3466306.971969122
2019-03-07,4547,21821,2945835,1.171522650984363,3451112,3465693.77401648,3479304.965375045
2019-03-08,4547,21821,2945835,1.1370798359519338,3349649,3457536.3552947724,3463751.420061937
2019-03-09,4547,21821,2945835,1.1806783349803518,3478083,3432985.7250425327,3412016.355507007
2019-03-10,4547,21821,2945835,1.1943756949791824,3518433,3440973.8983103763,3449720.453349258
2019-03-11,4547,21821,2945835,1.1734135622280828,3456682,3464721.5141302454,3477416.3808656423
2019-03-12,4548,21825,2946375,1.1225865927853391,3307561,3460274.598950917,3462199.260521966
2019-03-13,4549,21830,2947050,1.181925153516212,3483192,3423610.7648808532,3392940.525321845
2019-03-14,4549,21830,2947050,1.1330351192874153,3339111,3437453.376413538,3447788.3841476995
2019-03-15,4550,21835,2947725,1.1895582370128774,3506490,3411855.388830909,3393627.0512811453
2019-03-16,4550,21835,2947725,1.186684060188387,3498018,3433688.4303835584,3450695.4930550246
2019-03-17,4550,21835,2947725,1.1445822615239096,3373913,3456116.639609142,3462128.480305226
2019-03-18,4551,21840,2948400,1.1715888681807631,3454312,3428270.979268127,3417481.3310500314
2019-03-19,4552,21845,2949075,1.1257977912353223,3320062,3436692.534362952,3443250.8760183053
2019-03-20,4553,21849,2949615,1.1876566041103291,3503129,3404243.5112922383,3386304.1726225717
2019-03-21,4553,21849,2949615,1.1512562282068588,3395762,3432264.7524779937,3447740.4511025534
2019-03-22,4554,21854,2950290,1.1595446826212732,3420993,3418736.9580395278,3416794.5178215383
2019-03-23,4555,21859,2950965,1.1383780942887054,3359313,3423113.9213391654,3421686.260592257
2019-03-24,4555,21859,2950965,1.1174649920035624,3297600,3404567.512386489,3396412.986518395
2019-03-25,4557,21869,2952315,1.1933687614505382,3523200,3379220.759102884,3356334.738290739
2019-03-26,4559,21878,2953530,1.2030886743065206,3553358,3415858.7838901686,3439465.2075094674
2019-03-27,4561,21888,2954880,1.1792896199511715,3484659,3452459.6574105653,3475407.0136757246
2019-03-28,4562,21893,2955555,1.1844554175674964,3500723,3456472.722620754,3469223.5462946706
2019-03-29,4563,21897,2956095,1.1815822412127874,3492869,3476075.145309095,3483801.4746924983
2019-03-30,4564,21902,2956770,1.1342471969607717,3353708,3472429.29075855,3484122.3701009513
2019-03-31,4564,21902,2956770,1.1291805145324203,3338727,3444480.3694825107,3425102.7578732357
2019-04-01,4565,21907,2957445,1.1628939582622468,3439194,3413303.3729060604,3394834.6168282763
2019-04-02,4565,21907,2957445,1.1188959868026362,3309073,3422694.9086682885,3424620.454438929
2019-04-03,4566,21912,2958120,1.137860140760767,3365926,3388735.3902269085,3370678.2878983966
2019-04-04,4566,21912,2958120,1.1571128225879896,3422878,3386800.6445376463,3378596.298337889
2019-04-05,4566,21912,2958120,1.1878259743373516,3513731,3395138.044069973,3399198.8199108522
2019-04-06,4567,21917,2958795,1.1620618524605786,3438302,3428076.6837762357,3444108.4599471153
2019-04-07,4567,21917,2958795,1.117336705394525,3305970,3428219.322649933,3430852.741645261
2019-04-08,4568,21921,2959335,1.141474679973884,3378005,3397680.884496584,3377308.3160573174
2019-04-09,4568,21921,2959335,1.1899338088700042,3521412,3387443.2304949504,3386806.2980729234
2019-04-10,4568,21921,2959335,1.183544866823513,3502505,3430953.5559517513,3445616.8992416007
2019-04-11,4569,21926,2960010,1.1863872196584706,3511718,3442295.1729295254,3462750.562761484
2019-04-12,4569,21926,2960010,1.1157067240240195,3302503,3465273.640830453,3478577.035164031
2019-04-13,4570,21931,2960685,1.1766423160204138,3483667,3416698.060155038,3396145.5200278796
2019-04-14,4571,21936,2961360,1.1917401540550172,3529171,3440084.244604058,3449267.15541092
2019-04-15,4571,21936,2961360,1.146825089463763,3396161,3457398.134307738,3478948.803470647
2019-04-16,4571,21936,2961360,1.127769922878265,3339732,3446268.73996127,3433495.2183530075
2019-04-17,4572,21941,2962035,1.127916573954389,3340928,3414938.612660138,3396820.9762349576
2019-04-18,4572,21941,2962035,1.169614693055253,3464439,3398639.4467432112,3383496.6347443834
2019-04-19,4572,21941,2962035,1.1411149605768065,3380022,3413581.884331979,3427765.5662243823
2019-04-20,4572,21941,2962035,1.1782919154086546,3490141,3406502.5152364266,3397838.580399044
2019-04-21,4573,21945,2962575,1.1215604332198374,3322706,3422569.965761938,3440110.7393135657
2019-04-22,4574,21950,2963250,1.1577204482005972,3430615,3403546.2823375626,3382992.5618647933
2019-04-23,4574,21950,2963250,1.1834270601964887,3506790,3404592.9431692143,3410407.56639604
2019-04-24,4575,21955,2963925,1.170223384050184,3468454,3436014.210915473,3453347.956323676
2019-04-25,4575,21955,2963925,1.1819012573184544,3503066,3439773.900426264,3448771.0978670837
2019-04-26,4577,21965,2965275,1.1866313042495251,3518688,3459581.7678320347,3469052.6598692928
2019-04-27,4577,21965,2965275,1.1561805914123864,3428393,3472379.0520474263,3488664.25928739
2019-04-28,4577,21965,2965275,1.1727942889891123,3477657,3463761.2892273692,3459329.5555471317
2019-04-29,4579,21974,2966490,1.1439621067400214,3393552,3466710.8487028186,3472290.4897038075
2019-04-30,4580,21979,2967165,1.137605491127116,3375463,3447108.6919411886,3432510.5676332964
2019-05-01,4580,21979,2967165,1.1720852756919709,3477770,3428776.2712100227,3412863.0118913124
2019-05-02,4580,21979,2967165,1.1689623487624023,3468504,3440946.6116869403,3447708.2242863495
2019-05-03,4581,21984,2967840,1.2259860052569518,3638530,3444762.6677641775,3456197.925939509
2019-05-04,4581,21984,2967840,1.2235803426419078,3631390,3502098.5212775893,3531433.046613986
2019-05-05,4581,21984,2967840,1.225301328263382,3636498,3529536.081055866,3560892.186096379
2019-05-06,4582,21989,2968515,1.217578213261214,3614399,3562935.0339446305,3582376.5228115395
2019-05-07,4582,21989,2968515,1.2080065600766308,3585985,3571248.169184013,3590593.2617851547
2019-05-08,4583,21993,2969055,1.231612038448763,3656723,3578318.561916333,3585556.2510500792
2019-05-09,4584,21998,2969730,1.1816266315091568,3509112,3596775.7931584134,3616441.823303237
2019-05-10,4584,21998,2969730,1.1912948602961348,3537824,3576007.186174566,3560878.608558538
2019-05-11,4585,22003,2970405,1.192454452343871,3542072,3565884.027756355,3559387.9156245384
2019-05-12,4585,22003,2970405,1.2213651452173646,3627949,3559493.810135584,3558070.376967818
2019-05-13,4586,22008,2971080,1.2156050446458926,3611659,3577601.6278302325,3589764.822238945
2019-05-14,4586,22008,2971080,1.2402657228689955,3684928,3585491.134244944,3593739.1304986663
2019-05-15,4587,22013,2971755,1.2036566217639602,3576972,3608368.07596376,3626074.1855624807
2019-05-16,4587,22013,2971755,1.2317098881976127,3660340,3604146.0514231636,3598941.429756186
2019-05-17,4588,22017,2972295,1.1892500159575785,3534801,3614896.6427893844,3628548.500121787
2019-05-18,4588,22017,2972295,1.2222440560687082,3632869,3595774.9585571135,3584043.543619687
2019-05-19,4590,22027,2973645,1.2195486484423967,3626504,3604023.272175042,3611756.862752691
2019-05-20,4590,22027,2973645,1.2067662758448665,3588494,3609041.673955568,3613691.922555145
2019-05-21,4591,22032,2974320,1.1952052324118894,3554922,3605517.09978883,3603503.0577022023
2019-05-22,4591,22032,2974320,1.159020354459406,3447297,3591484.7194742975,3585087.495029484
2019-05-23,4592,22037,2974995,1.1899833288790869,3540194,3555463.1107146647,3527698.277138273
2019-05-24,4592,22037,2974995,1.1797163817799263,3509650,3549059.9286925946,3541265.863405624
2019-05-25,4592,22037,2974995,1.222675460469286,3637453,3539991.3482172755,3529030.3177473904
2019-05-26,4593,22041,2975535,1.214170964081147,3612808,3563511.289048954,3578739.219769919
2019-05-27,4593,22041,2975535,1.2219620838229417,3635990,3574268.9768256187,3591062.6448049806
2019-05-28,4593,22041,2975535,1.189157544033665,3538379,3594105.4208424785,3603876.857969372
2019-05-29,4594,22046,2976210,1.2188961687410669,3627690,3575455.37990663,3572907.5046689785
2019-05-30,4595,22051,2976885,1.19207872701594,3548681,3592219.5599491615,3599195.1839734684
2019-05-31,4595,22051,2976885,1.1760185436590005,3500871,3576890.435233008,3573807.7107096934
2019-06-01,4596,22056,2977560,1.221340199363112,3636613,3558733.3696349924,3546910.6767309704
2019-06-02,4597,22061,2978235,1.161942565204344,3460538,3579154.3958345847,3591629.1488143136
2019-06-03,4598,22065,2978775,1.1746506014435705,3499019,3549330.2456790367,3528027.7797631198
2019-06-04,4599,22070,2979450,1.192034599963917,3551607,3536534.518410619,3524008.1857517664
2019-06-05,4599,22070,2979450,1.1766109996982752,3505653,3539058.82195462,3543277.9329822925
2019-06-06,4602,22084,2981340,1.2280377299112808,3661198,3530203.6853568642,3522205.0359449754
2019-06-07,4602,22084,2981340,1.1870546107910718,3539013,3563511.8526074453,3587542.3348641014
2019-06-08,4602,22084,2981340,1.191191051050294,3551345,3553843.775523995,3550597.265307999
2019-06-09,4602,22084,2981340,1.1802524604394156,3518733,3558097.3515685904,3557058.4023383334
2019-06-10,4603,22089,2982015,1.1819375718737335,3524555,3542539.813736076,3537356.6855474412
2019-06-11,4604,22094,2982690,1.238025187890275,3692645,3541637.2198798624,3538041.8821026017
2019-06-12,4604,22094,2982690,1.1845619081553402,3533180,3578389.603295213,3608113.3528649695
