date,connection,population,actual_limit,factor,consumption,
2019-01-01 00:00:00,4502,21605,2916675,1.1605168943271904,3384850.612761758,
2019-01-02 00:00:00,4502,21605,2916675,1.1278108557072284,3289457.7275698804,
2019-01-03 00:00:00,4503,21609,2917215,1.1977728114108022,3494160.8120397627,
2019-01-04 00:00:00,4503,21609,2917215,1.115652571794393,3254598.41722718,
2019-01-05 00:00:00,4504,21614,2917890,1.1729569961861526,3422559.4896016126,
2019-01-06 00:00:00,4504,21614,2917890,1.1453814996192047,3342097.2239238806,
2019-01-07 00:00:00,4504,21614,2917890,1.136603196579308,3316483.101266797,
2019-01-08 00:00:00,4506,21624,2919240,1.1866999729046301,3464262.028902113,
2019-01-09 00:00:00,4506,21624,2919240,1.1885621352813294,3469698.127798668,
2019-01-10 00:00:00,4507,21629,2919915,1.2024210035705236,3510967.124640626,
2019-01-11 00:00:00,4508,21633,2920455,1.1781342635571668,3440688.1006768453,
2019-01-12 00:00:00,4509,21638,2921130,1.1889830750476853,3473174.130014045,
2019-01-13 00:00:00,4509,21638,2921130,1.1840291449561582,3458703.056205782,
2019-01-14 00:00:00,4511,21648,2922480,1.1625024825352017,3397390.2551594763,
2019-01-15 00:00:00,4512,21653,2923155,1.2028896334887038,3516232.846580672,
2019-01-16 00:00:00,4512,21653,2923155,1.122070455270751,3279985.8616769724,
2019-01-17 00:00:00,4512,21653,2923155,1.1456737799324226,3348982.038178361,
2019-01-18 00:00:00,4512,21653,2923155,1.1377997046401052,3325964.8956172466,
2019-01-19 00:00:00,4513,21657,2923695,1.1275385981773347,3296578.961798083,
2019-01-20 00:00:00,4514,21662,2924370,1.197450230652657,3501787.5310137114,
2019-01-21 00:00:00,4514,21662,2924370,1.132560800899758,3312026.8293272257,
2019-01-22 00:00:00,4515,21667,2925045,1.1478657256987934,3357558.9016266274,
2019-01-23 00:00:00,4515,21667,2925045,1.1559683460535206,3381259.4307821197,
2019-01-24 00:00:00,4515,21667,2925045,1.1720259518836298,3428228.650427452,
2019-01-25 00:00:00,4515,21667,2925045,1.1184978544466264,3271656.5566598326,
2019-01-26 00:00:00,4516,21672,2925720,1.1871514671813466,3473272.790561809,
2019-01-27 00:00:00,4516,21672,2925720,1.1246157042504918,3290310.658239749,
2019-01-28 00:00:00,4517,21677,2926395,1.1391546284605814,3333616.4089539032,
2019-01-29 00:00:00,4518,21681,2926935,1.1232795391087826,3287766.1978013646,
2019-01-30 00:00:00,4520,21691,2928285,1.143080518988091,3347265.537545042,
2019-01-31 00:00:00,4522,21701,2929635,1.167167455518352,3419374.6285475073,
2019-02-01 00:00:00,4522,21701,2929635,1.1416552815142789,3344633.270659084,
2019-02-02 00:00:00,4522,21701,2929635,1.1939066021827964,3497710.5684857965,
2019-02-03 00:00:00,4524,21710,2930850,1.168862539898962,3425760.7750628726,
2019-02-04 00:00:00,4524,21710,2930850,1.1284424496881007,3307295.55366837,
2019-02-05 00:00:00,4524,21710,2930850,1.1361101294700202,3329768.3729572087,
2019-02-06 00:00:00,4525,21715,2931525,1.1576983319861103,3393821.602675582,
2019-02-07 00:00:00,4526,21720,2932200,1.132729729228843,3321390.1120448136,
2019-02-08 00:00:00,4526,21720,2932200,1.1890508371361768,3486534.8646506974,
2019-02-09 00:00:00,4527,21725,2932875,1.1543070138407237,3385438.183218112,
2019-02-10 00:00:00,4528,21729,2933415,1.1807228173452065,3463550.0232426887,
2019-02-11 00:00:00,4529,21734,2934090,1.1861905242255726,3480389.7552250107,
2019-02-12 00:00:00,4530,21739,2934765,1.1964235365905325,3511221.920362114,
2019-02-13 00:00:00,4530,21739,2934765,1.1221755512223286,3293321.531582997,
2019-02-14 00:00:00,4531,21744,2935440,1.2032927986133155,3532193.8127614707,
2019-02-15 00:00:00,4531,21744,2935440,1.1885725886595835,3488983.5196548877,
2019-02-16 00:00:00,4531,21744,2935440,1.2040577922050844,3534439.405550493,
2019-02-17 00:00:00,4535,21763,2938005,1.1167645133643003,3281059.724086881,
2019-02-18 00:00:00,4536,21768,2938680,1.1496738035868228,3378523.4131245245,
2019-02-19 00:00:00,4536,21768,2938680,1.1257096124425328,3308100.3238926223,
2019-02-20 00:00:00,4536,21768,2938680,1.1517524888153257,3384632.003831821,
2019-02-21 00:00:00,4537,21773,2939355,1.1249697607192166,3306685.491018833,
2019-02-22 00:00:00,4537,21773,2939355,1.1345043962453971,3334711.169625889,
2019-02-23 00:00:00,4537,21773,2939355,1.1784795982131262,3463969.8994057435,
2019-02-24 00:00:00,4538,21777,2939895,1.1253502536078974,3308411.5838305894,
2019-02-25 00:00:00,4539,21782,2940570,1.1668565718932458,3431223.4296121215,
2019-02-26 00:00:00,4539,21782,2940570,1.1781794248079083,3464519.071207391,
2019-02-27 00:00:00,4540,21787,2941245,1.1610493226498786,3414930.514997342,
2019-02-28 00:00:00,4540,21787,2941245,1.1955040859069936,3516270.415153515,
2019-03-01 00:00:00,4542,21797,2942595,1.174583046297711,3456322.1991204126,
2019-03-02 00:00:00,4542,21797,2942595,1.1299715923759166,3325048.7578674103,
2019-03-03 00:00:00,4542,21797,2942595,1.164766246125808,3427435.332018572,
2019-03-04 00:00:00,4544,21806,2943810,1.1629374017917915,3423466.7527686935,
2019-03-05 00:00:00,4545,21811,2944485,1.1971883227698554,3525103.058570998,
2019-03-06 00:00:00,4546,21816,2945160,1.1956373461541545,3521343.28639937,
2019-03-07 00:00:00,4547,21821,2945835,1.171522650984363,3451112.428562521,
2019-03-08 00:00:00,4547,21821,2945835,1.1370798359519338,3349649.578541465,
2019-03-09 00:00:00,4547,21821,2945835,1.1806783349803518,3478083.562926844,
2019-03-10 00:00:00,4547,21821,2945835,1.1943756949791824,3518433.725419,
2019-03-11 00:00:00,4547,21821,2945835,1.1734135622280828,3456682.7410861645,
2019-03-12 00:00:00,4548,21825,2946375,1.1225865927853391,3307561.0723179034,
2019-03-13 00:00:00,4549,21830,2947050,1.1819251535162119,3483192.523669952,
2019-03-14 00:00:00,4549,21830,2947050,1.1330351192874153,3339111.148295977,
2019-03-15 00:00:00,4550,21835,2947725,1.1895582370128774,3506490.5541987843,
2019-03-16 00:00:00,4550,21835,2947725,1.186684060188387,3498018.2713188133,
2019-03-17 00:00:00,4550,21835,2947725,1.1445822615239096,3373913.7468505665,
2019-03-18 00:00:00,4551,21840,2948400,1.1715888681807631,3454312.618944162,
2019-03-19 00:00:00,4552,21845,2949075,1.1257977912353223,3320062.1211873083,
2019-03-20 00:00:00,4553,21849,2949615,1.1876566041103291,3503129.7343328884,
2019-03-21 00:00:00,4553,21849,2949615,1.1512562282068588,3395762.639562374,
2019-03-22 00:00:00,4554,21854,2950290,1.1595446826212732,3420993.0816907156,
2019-03-23 00:00:00,4555,21859,2950965,1.1383780942887054,3359313.9130126694,
2019-03-24 00:00:00,4555,21859,2950965,1.1174649920035624,3297600.0801277924,
2019-03-25 00:00:00,4557,21869,2952315,1.1933687614505382,3523200.494961845,
2019-03-26 00:00:00,4559,21878,2953530,1.2030886743065206,3553358.492224538,
2019-03-27 00:00:00,4561,21888,2954880,1.1792896199511715,3484659.312201318,
2019-03-28 00:00:00,4562,21893,2955555,1.1844554175674964,3500723.131668702,
2019-03-29 00:00:00,4563,21897,2956095,1.1815822412127874,3492869.3553379145,
2019-03-30 00:00:00,4564,21902,2956770,1.1342471969607717,3353708.0845577014,
2019-03-31 00:00:00,4564,21902,2956770,1.1291805145324205,3338727.069954025,
2019-04-01 00:00:00,4565,21907,2957445,1.1628939582622468,3439194.922392891,
2019-04-02 00:00:00,4565,21907,2957445,1.1188959868026362,3309073.341689523,
2019-04-03 00:00:00,4566,21912,2958120,1.137860140760767,3365926.83958724,
2019-04-04 00:00:00,4566,21912,2958120,1.1571128225879896,3422878.582753984,
2019-04-05 00:00:00,4566,21912,2958120,1.1878259743373516,3513731.771206807,
2019-04-06 00:00:00,4567,21917,2958795,1.1620618524605786,3438302.7987510976,
2019-04-07 00:00:00,4567,21917,2958795,1.117336705394525,3305970.257237793,
2019-04-08 00:00:00,4568,21921,2959335,1.141474679973884,3378005.972060514,
2019-04-09 00:00:00,4568,21921,2959335,1.1899338088700042,3521412.7682723138,
2019-04-10 00:00:00,4568,21921,2959335,1.183544866823513,3502505.7484611603,
2019-04-11 00:00:00,4569,21926,2960010,1.1863872196584706,3511718.0340612694,
2019-04-12 00:00:00,4569,21926,2960010,1.1157067240240195,3302503.0601783376,
2019-04-13 00:00:00,4570,21931,2960685,1.1766423160204138,3483667.255406899,
2019-04-14 00:00:00,4571,21936,2961360,1.1917401540550172,3529171.622612366,
2019-04-15 00:00:00,4571,21936,2961360,1.146825089463763,3396161.9469344094,
2019-04-16 00:00:00,4571,21936,2961360,1.127769922878265,3339732.7388147786,
2019-04-17 00:00:00,4572,21941,2962035,1.127916573954389,3340928.369132989,
2019-04-18 00:00:00,4572,21941,2962035,1.169614693055253,3464439.6573439157,
2019-04-19 00:00:00,4572,21941,2962035,1.1411149605768063,3380022.4522521202,
2019-04-20 00:00:00,4572,21941,2962035,1.1782919154086546,3490141.8936574743,
2019-04-21 00:00:00,4573,21945,2962575,1.1215604332198374,3322706.9004462603,
2019-04-22 00:00:00,4574,21950,2963250,1.1577204482005972,3430615.1181304194,
2019-04-23 00:00:00,4574,21950,2963250,1.1834270601964887,3506790.2361272452,
2019-04-24 00:00:00,4575,21955,2963925,1.1702233840501841,3468454.343570942,
2019-04-25 00:00:00,4575,21955,2963925,1.1819012573184544,3503066.6840975997,
2019-04-26 00:00:00,4577,21965,2965275,1.1866313042495253,3518688.140708511,
2019-04-27 00:00:00,4577,21965,2965275,1.1561805914123864,3428393.403200364,
2019-04-28 00:00:00,4577,21965,2965275,1.1727942889891125,3477657.5852821907,
2019-04-29 00:00:00,4579,21974,2966490,1.1439621067400214,3393552.1500232057,
2019-04-30 00:00:00,4580,21979,2967165,1.137605491127116,3375463.197080189,
2019-05-01 00:00:00,4580,21979,2967165,1.1720852756919709,3477770.4070485667,
2019-05-02 00:00:00,4580,21979,2967165,1.1689623487624023,3468504.167565594,
2019-05-03 00:00:00,4581,21984,2967840,1.2259860052569518,3638530.3058417914,
2019-05-04 00:00:00,4581,21984,2967840,1.2235803426419078,3631390.6841063597,
2019-05-05 00:00:00,4581,21984,2967840,1.225301328263382,3636498.294073195,
2019-05-06 00:00:00,4582,21989,2968515,1.217578213261214,3614399.189739113,
2019-05-07 00:00:00,4582,21989,2968515,1.2080065600766308,3585985.5936858794,
2019-05-08 00:00:00,4583,21993,2969055,1.231612038448763,3656723.880816492,
2019-05-09 00:00:00,4584,21998,2969730,1.1816266315091568,3509112.056391688,
2019-05-10 00:00:00,4584,21998,2969730,1.1912948602961348,3537824.0854672403,
2019-05-11 00:00:00,4585,22003,2970405,1.192454452343871,3542072.667514496,
2019-05-12 00:00:00,4585,22003,2970405,1.2213651452173646,3627949.1341793863,
2019-05-13 00:00:00,4586,22008,2971080,1.2156050446458926,3611659.8360465183,
2019-05-14 00:00:00,4586,22008,2971080,1.2402657228689957,3684928.683901616,
2019-05-15 00:00:00,4587,22013,2971755,1.2036566217639602,3576972.5840101573,
2019-05-16 00:00:00,4587,22013,2971755,1.2317098881976127,3660340.0188006964,
2019-05-17 00:00:00,4588,22017,2972295,1.1892500159575785,3534801.876180631,
2019-05-18 00:00:00,4588,22017,2972295,1.2222440560687082,3632869.896632741,
2019-05-19 00:00:00,4590,22027,2973645,1.2195486484423967,3626504.740697491,
2019-05-20 00:00:00,4590,22027,2973645,1.2067662758448665,3588494.502334708,
2019-05-21 00:00:00,4591,22032,2974320,1.1952052324118894,3554922.826867331,
2019-05-22 00:00:00,4591,22032,2974320,1.159020354459406,3447297.4206757005,
2019-05-23 00:00:00,4592,22037,2974995,1.1899833288790869,3540194.453498639,
2019-05-24 00:00:00,4592,22037,2974995,1.1797163817799265,3509650.337213373,
2019-05-25 00:00:00,4592,22037,2974995,1.222675460469286,3637453.3815188236,
2019-05-26 00:00:00,4593,22041,2975535,1.214170964081147,3612808.1996071963,
2019-05-27 00:00:00,4593,22041,2975535,1.2219620838229417,3635990.9490880966,
2019-05-28 00:00:00,4593,22041,2975535,1.189157544033665,3538379.892786212,
2019-05-29 00:00:00,4594,22046,2976210,1.2188961687410669,3627690.9663688503,
2019-05-30 00:00:00,4595,22051,2976885,1.19207872701594,3548681.2812728467,
2019-05-31 00:00:00,4595,22051,2976885,1.1760185436590003,3500871.962340323,
2019-06-01 00:00:00,4596,22056,2977560,1.221340199363112,3636613.7240156275,
2019-06-02 00:00:00,4597,22061,2978235,1.161942565204344,3460538.0156813595,
2019-06-03 00:00:00,4598,22065,2978775,1.1746506014435703,3499019.845315071,
2019-06-04 00:00:00,4599,22070,2979450,1.192034599963917,3551607.4888624926,
2019-06-05 00:00:00,4599,22070,2979450,1.1766109996982752,3505653.643051026,
2019-06-06 00:00:00,4602,22084,2981340,1.2280377299112808,3661198.0056936983,
2019-06-07 00:00:00,4602,22084,2981340,1.1870546107910718,3539013.3933358537,
2019-06-08 00:00:00,4602,22084,2981340,1.1911910510502939,3551345.528138283,
2019-06-09 00:00:00,4602,22084,2981340,1.1802524604394156,3518733.870406447,
2019-06-10 00:00:00,4603,22089,2982015,1.1819375718737337,3524555.5683910516,
2019-06-11 00:00:00,4604,22094,2982690,1.238025187890275,3692645.3476684443,
2019-06-12 00:00:00,4604,22094,2982690,1.1845619081553402,3533180.9578358517,
2019-06-13 00:00:00,4604,22094,2982690,1.175781176204935,3506990.756454698,
2019-06-14 00:00:00,4604,22094,2982690,1.1675922007323636,3482565.5812024134,
2019-06-15 00:00:00,4605,22099,2983365,1.1905182884184249,3551750.5935274344,
2019-06-16 00:00:00,4606,22104,2984040,1.2144921681937204,3624093.2095767893,
2019-06-17 00:00:00,4607,22108,2984580,1.2369529647437936,3691785.0795150315,
2019-06-18 00:00:00,4609,22118,2985930,1.2165762353182223,3632611.4783237395,
2019-06-19 00:00:00,4611,22128,2987280,1.2378016901157494,3697660.2328489763,
2019-06-20 00:00:00,4611,22128,2987280,1.2174811372252656,3636957.051610292,
2019-06-21 00:00:00,4611,22128,2987280,1.2438026388739447,3715586.7470553573,
2019-06-22 00:00:00,4611,22128,2987280,1.1665094030993548,3484690.2096906407,
2019-06-23 00:00:00,4613,22137,2988495,1.1552842949529272,3452561.339045348,
2019-06-24 00:00:00,4613,22137,2988495,1.1565049634880715,3456209.3008592846,
2019-06-25 00:00:00,4613,22137,2988495,1.2288222353856375,3672329.106338801,
2019-06-26 00:00:00,4614,22142,2989170,1.2001115479241853,3587337.435708537,
2019-06-27 00:00:00,4614,22142,2989170,1.185932362835413,3544953.4410167313,
2019-06-28 00:00:00,4615,22147,2989845,1.15977908699929,3467559.7043693922,
2019-06-29 00:00:00,4615,22147,2989845,1.214520790771839,3631228.9136852287,
2019-06-30 00:00:00,4616,22152,2990520,1.1943819825417794,3571823.206430842,
2019-07-01 00:00:00,4617,22156,2991060,1.1750579336621372,3514668.783059472,
2019-07-02 00:00:00,4618,22161,2991735,1.1826472347642614,3538167.124897457,
2019-07-03 00:00:00,4619,22166,2992410,1.1770214416120466,3522130.732094304,
2019-07-04 00:00:00,4620,22171,2993085,1.215859500252633,3639170.8323136517,
2019-07-05 00:00:00,4620,22171,2993085,1.2258435030827164,3669053.801424332,
2019-07-06 00:00:00,4621,22176,2993760,1.2212465515761652,3656119.07624666,
2019-07-07 00:00:00,4621,22176,2993760,1.163765190020801,3484033.6752766734,
2019-07-08 00:00:00,4624,22190,2995650,1.1959258293352928,3582575.2106482703,
2019-07-09 00:00:00,4625,22195,2996325,1.1652032923796267,3491327.755039385,
2019-07-10 00:00:00,4625,22195,2996325,1.1955791741035802,3582343.76884591,
2019-07-11 00:00:00,4626,22200,2997000,1.2273494847745354,3678366.4058692823,
2019-07-12 00:00:00,4626,22200,2997000,1.1607295425082633,3478706.438897265,
2019-07-13 00:00:00,4626,22200,2997000,1.2117530611072465,3631623.924138418,
2019-07-14 00:00:00,4627,22204,2997540,1.18025229195528,3537853.4552276297,
2019-07-15 00:00:00,4628,22209,2998215,1.188574076252533,3563600.624031488,
2019-07-16 00:00:00,4628,22209,2998215,1.1840640125505622,3550078.4833892835,
2019-07-17 00:00:00,4628,22209,2998215,1.1835375549929035,3548500.0504430477,
2019-07-18 00:00:00,4629,22214,2998890,1.1581168713832264,3473065.1044224435,
2019-07-19 00:00:00,4629,22214,2998890,1.1681994104769025,3503301.5300850784,
2019-07-20 00:00:00,4630,22219,2999565,1.198249418098441,3594227.0157984504,
2019-07-21 00:00:00,4630,22219,2999565,1.1555206047590307,3466059.1628140216,
2019-07-22 00:00:00,4630,22219,2999565,1.1782616561581858,3534272.4246541285,
2019-07-23 00:00:00,4630,22219,2999565,1.1852280919831943,3555168.7017295705,
2019-07-24 00:00:00,4631,22224,3000240,1.2098702514950164,3629901.123345408,
2019-07-25 00:00:00,4633,22233,3001455,1.2236661398132687,3672778.853673234,
2019-07-26 00:00:00,4635,22243,3002805,1.1745703814975859,3527005.8144128583,
2019-07-27 00:00:00,4635,22243,3002805,1.2117431517477522,3638628.3947839094,
2019-07-28 00:00:00,4635,22243,3002805,1.18860321781455,3569143.68546962,
2019-07-29 00:00:00,4637,22252,3004020,1.1845043388287935,3558274.723928472,
2019-07-30 00:00:00,4637,22252,3004020,1.2093272864665299,3632843.355091185,
2019-07-31 00:00:00,4638,22257,3004695,1.157334103743146,3477435.9948465116,
2019-08-01 00:00:00,4638,22257,3004695,1.2000423535202083,3605761.2594104023,
2019-08-02 00:00:00,4639,22262,3005370,1.1677053239165807,3509386.549339174,
2019-08-03 00:00:00,4640,22267,3006045,1.216907695068692,3658079.2922227657,
2019-08-04 00:00:00,4640,22267,3006045,1.1831546422804806,3556616.0966540272,
2019-08-05 00:00:00,4642,22276,3007260,1.2079081789031973,3632493.9500884293,
2019-08-06 00:00:00,4642,22276,3007260,1.2230944525009573,3678163.0232280293,
2019-08-07 00:00:00,4644,22286,3008610,1.1637491042980102,3501267.192682036,
2019-08-08 00:00:00,4644,22286,3008610,1.2159938467179103,3658451.2471739724,
2019-08-09 00:00:00,4645,22291,3009285,1.1564150680622338,3479982.518093659,
2019-08-10 00:00:00,4646,22296,3009960,1.2410480294253161,3735504.9266490242,
2019-08-11 00:00:00,4647,22300,3010500,1.2181018887665984,3667095.736131844,
2019-08-12 00:00:00,4647,22300,3010500,1.2107116234120585,3644847.3422820023,
2019-08-13 00:00:00,4648,22305,3011175,1.2117460531121498,3648779.4214799777,
2019-08-14 00:00:00,4649,22310,3011850,1.2408636399626198,3737295.154021417,
2019-08-15 00:00:00,4649,22310,3011850,1.209196586648548,3641918.739497429,
2019-08-16 00:00:00,4649,22310,3011850,1.2002493698123906,3614971.0644694488,
2019-08-17 00:00:00,4651,22320,3013200,1.2162512323265455,3664808.213246347,
2019-08-18 00:00:00,4651,22320,3013200,1.157797067973808,3488674.1252186783,
2019-08-19 00:00:00,4651,22320,3013200,1.175163519576682,3541002.7171884584,
2019-08-20 00:00:00,4652,22324,3013740,1.222928187934052,3685587.597104369,
2019-08-21 00:00:00,4652,22324,3013740,1.2100988716943142,3646923.3735800227,
2019-08-22 00:00:00,4654,22334,3015090,1.2036210216718997,3629025.706232728,
2019-08-23 00:00:00,4654,22334,3015090,1.2091992373131568,3645844.528430526,
2019-08-24 00:00:00,4654,22334,3015090,1.1824532669314742,3565203.020592419,
2019-08-25 00:00:00,4655,22339,3015765,1.2211675324387214,3682754.303465061,
2019-08-26 00:00:00,4656,22344,3016440,1.2437737036133447,3751768.7505274373,
2019-08-27 00:00:00,4657,22348,3016980,1.1624617496474308,3507123.849451306,
2019-08-28 00:00:00,4657,22348,3016980,1.237144172603679,3732439.225861847,
2019-08-29 00:00:00,4658,22353,3017655,1.2202508490630257,3682296.075929285,
2019-08-30 00:00:00,4658,22353,3017655,1.163596360570889,3511332.375458546,
2019-08-31 00:00:00,4658,22353,3017655,1.130701656409062,3412067.506971088,
2019-09-01 00:00:00,4659,22358,3018330,1.119597150270075,3379313.6665746756,
2019-09-02 00:00:00,4660,22363,3019005,1.061973262798868,3206102.5902560963,
2019-09-03 00:00:00,4660,22363,3019005,1.0864061157302507,3279865.495420206,
2019-09-04 00:00:00,4661,22368,3019680,1.1294390870483577,3410544.622378185,
2019-09-05 00:00:00,4662,22372,3020220,1.105203671153742,3337958.231691955,
2019-09-06 00:00:00,4662,22372,3020220,1.087513438587179,3284529.83748977,
2019-09-07 00:00:00,4662,22372,3020220,1.0963503962433623,3311219.393742128,
2019-09-08 00:00:00,4662,22372,3020220,1.1326564796261023,3420871.752896346,
2019-09-09 00:00:00,4663,22377,3020895,1.0640757757303443,3214461.1905249185,
2019-09-10 00:00:00,4663,22377,3020895,1.1050035614695797,3338099.7338256463,
2019-09-11 00:00:00,4664,22382,3021570,1.1249723599893027,3399182.7337728776,
2019-09-12 00:00:00,4665,22387,3022245,1.0706430809011487,3235745.698038092,
2019-09-13 00:00:00,4667,22396,3023460,1.0726085256120428,3242988.9728469867,
2019-09-14 00:00:00,4668,22401,3024135,1.0605275169495652,3207178.382470273,
2019-09-15 00:00:00,4670,22411,3025485,1.1185711646682939,3384220.280136453,
2019-09-16 00:00:00,4670,22411,3025485,1.1116339979102754,3363231.9861675696,
2019-09-17 00:00:00,4670,22411,3025485,1.0505268528799876,3178353.235485609,
2019-09-18 00:00:00,4671,22416,3026160,1.0854204224465112,3284655.8655907344,
2019-09-19 00:00:00,4673,22425,3027375,1.0618742329194508,3214691.5058845226,
2019-09-20 00:00:00,4673,22425,3027375,1.1239287198322052,3402553.708202022,
2019-09-21 00:00:00,4674,22430,3028050,1.128168997696224,3416152.1334740506,
2019-09-22 00:00:00,4674,22430,3028050,1.0875088982800387,3293031.319436871,
2019-09-23 00:00:00,4675,22435,3028725,1.0999450105920847,3331430.9522055117,
2019-09-24 00:00:00,4677,22444,3029940,1.0627549439594852,3220083.7149006026,
2019-09-25 00:00:00,4677,22444,3029940,1.0477055213108097,3174484.867240475,
2019-09-26 00:00:00,4678,22449,3030615,1.1153100682938895,3380075.422622486,
2019-09-27 00:00:00,4679,22454,3031290,1.0467471649258249,3172994.213568004,
2019-09-28 00:00:00,4680,22459,3031965,1.0977132202439845,3328228.063817052,
2019-09-29 00:00:00,4680,22459,3031965,1.0820030545741346,3280595.391361866,
2019-09-30 00:00:00,4681,22464,3032640,1.1056714583040663,3353103.4913112433,
2019-10-01 00:00:00,4681,22464,3032640,1.0491005333344834,3181544.2414114876,
2019-10-02 00:00:00,4682,22468,3033180,1.0968010126033922,3326794.895408357,
2019-10-03 00:00:00,4682,22468,3033180,1.0476265930031794,3177640.029365384,
2019-10-04 00:00:00,4682,22468,3033180,1.0903888654568745,3307345.6989264823,
2019-10-05 00:00:00,4682,22468,3033180,1.0437413773256596,3165855.4708766444,
2019-10-06 00:00:00,4682,22468,3033180,1.1121712896323859,3373415.71228716,
2019-10-07 00:00:00,4683,22473,3033855,1.09969197610774,3336306.000174348,
2019-10-08 00:00:00,4684,22478,3034530,1.0599435223907085,3216430.4170002765,
2019-10-09 00:00:00,4685,22483,3035205,1.0878948720274775,3301983.9550521597,
2019-10-10 00:00:00,4685,22483,3035205,1.072925182787861,3256547.8794236295,
2019-10-11 00:00:00,4685,22483,3035205,1.0553553058369813,3203219.701052935,
2019-10-12 00:00:00,4685,22483,3035205,1.1171128208447405,3390666.4193920605,
2019-10-13 00:00:00,4686,22488,3035880,1.0635496916943175,3228809.2380209444,
2019-10-14 00:00:00,4686,22488,3035880,1.1191551175814847,3397620.6383632775,
2019-10-15 00:00:00,4687,22492,3036420,1.1037171609841272,3351348.861955424,
2019-10-16 00:00:00,4688,22497,3037095,1.0640024596315325,3231476.550134629,
2019-10-17 00:00:00,4690,22507,3038445,1.1022283825759047,3349060.317895845,
2019-10-18 00:00:00,4690,22507,3038445,1.0693195090182792,3249068.5155790453,
2019-10-19 00:00:00,4691,22512,3039120,1.1107568340814786,3375723.309593703,
2019-10-20 00:00:00,4691,22512,3039120,1.0895434103995623,3311253.169413517,
2019-10-21 00:00:00,4692,22516,3039660,1.103373656496357,3353880.768705717,
2019-10-22 00:00:00,4692,22516,3039660,1.1271298052274543,3426091.3837576834,
2019-10-23 00:00:00,4692,22516,3039660,1.0962572562878412,3332249.331647899,
2019-10-24 00:00:00,4692,22516,3039660,1.1251368590077753,3420033.504851574,
2019-10-25 00:00:00,4693,22521,3040335,1.0493497360219197,3190374.7296682033,
2019-10-26 00:00:00,4693,22521,3040335,1.1012379280187305,3348132.215882827,
2019-10-27 00:00:00,4693,22521,3040335,1.073574276586564,3264025.4482058105,
2019-10-28 00:00:00,4694,22526,3041010,1.088346777449192,3309673.4336907673,
2019-10-29 00:00:00,4694,22526,3041010,1.077480990519164,3276630.466978683,
2019-10-30 00:00:00,4695,22531,3041685,1.0890746137332126,3312621.9164731065,
2019-10-31 00:00:00,4697,22540,3042900,1.087883211718521,3310319.8249382875,
2019-11-01 00:00:00,4697,22540,3042900,1.0458433269884835,3182396.6596932565,
2019-11-02 00:00:00,4698,22545,3043575,1.0902542650703448,3318270.624811475,
2019-11-03 00:00:00,4698,22545,3043575,1.0760814697507528,3275134.6592966476,
2019-11-04 00:00:00,4698,22545,3043575,1.0815578463863669,3291802.4223153866,
2019-11-05 00:00:00,4699,22550,3044250,1.0536617534844983,3207609.7930451836,
2019-11-06 00:00:00,4699,22550,3044250,1.1205694732325278,3411293.6188881225,
2019-11-07 00:00:00,4699,22550,3044250,1.0830584332123339,3297100.6353066475,
2019-11-08 00:00:00,4699,22550,3044250,1.0630547311062755,3236204.365170279,
2019-11-09 00:00:00,4700,22555,3044925,1.1000445701284254,3349553.2126982952,
2019-11-10 00:00:00,4701,22560,3045600,1.1174272127193452,3403236.319058038,
2019-11-11 00:00:00,4701,22560,3045600,1.051133274445927,3201331.5006525153,
2019-11-12 00:00:00,4702,22564,3046140,1.0441105700543591,3180506.9718653853,
2019-11-13 00:00:00,4702,22564,3046140,1.0927986014465512,3328817.5318103977,
2019-11-14 00:00:00,4702,22564,3046140,1.0917439239463103,3325604.8364898134,
2019-11-15 00:00:00,4702,22564,3046140,1.0654037422685014,3245368.9554737727,
2019-11-16 00:00:00,4703,22569,3046815,1.051502737632816,3203734.3135607284,
2019-11-17 00:00:00,4703,22569,3046815,1.073203443990124,3269852.351200769,
2019-11-18 00:00:00,4704,22574,3047490,1.0536124707337908,3210873.46843652,
2019-11-19 00:00:00,4704,22574,3047490,1.1158819791865833,3400639.1727513205,
2019-11-20 00:00:00,4704,22574,3047490,1.122549880137577,3420959.534220465,
2019-11-21 00:00:00,4704,22574,3047490,1.0526707545472367,3208003.5977751585,
2019-11-22 00:00:00,4704,22574,3047490,1.0475268061927305,3192327.4666042845,
2019-11-23 00:00:00,4705,22579,3048165,1.0629779140758626,3240132.0734590515,
2019-11-24 00:00:00,4706,22584,3048840,1.1117656678381913,3389595.638731791,
2019-11-25 00:00:00,4706,22584,3048840,1.056011484411154,3219610.0541321025,
2019-11-26 00:00:00,4706,22584,3048840,1.0445349159175727,3184619.8330461322,
2019-11-27 00:00:00,4707,22588,3049380,1.067658645838712,3255696.9214476515,
2019-11-28 00:00:00,4707,22588,3049380,1.0602789859556119,3233193.5341933235,
2019-11-29 00:00:00,4708,22593,3050055,1.0813277325688522,3298109.0573602905,
2019-11-30 00:00:00,4708,22593,3050055,1.1220443101784963,3422296.8584814733,
2019-12-01 00:00:00,4709,22598,3050730,1.1165950746404079,3406430.0920577315,
2019-12-02 00:00:00,4709,22598,3050730,1.0685269449040056,3259787.206626997,
2019-12-03 00:00:00,4709,22598,3050730,1.058894854997645,3230402.3009869657,
2019-12-04 00:00:00,4710,22603,3051405,1.0836054649588718,3306519.133802826,
